neuronsPerLayer,hiddenLayers,gen,score,count
1,7,95,69.0,1
1,7,95,74.0,1
1,7,96,47.0,2
1,7,96,53.0,2
1,7,96,54.0,1
1,7,96,55.0,4
1,7,96,56.0,2
1,7,96,57.0,4
1,7,96,58.0,1
1,7,96,59.0,4
1,7,96,60.0,3
1,7,96,63.0,1
1,7,96,73.0,1
1,7,97,44.0,1
1,7,97,46.0,1
1,7,97,52.0,1
1,7,97,55.0,4
1,7,97,56.0,3
1,7,97,57.0,3
1,7,97,59.0,3
1,7,97,60.0,3
1,7,97,61.0,1
1,7,97,63.0,1
1,7,97,65.0,1
1,7,97,66.0,1
1,7,97,71.0,1
1,7,97,73.0,1
1,7,98,50.0,3
1,7,98,54.0,2
1,7,98,55.0,2
1,7,98,56.0,1
1,7,98,57.0,1
1,7,98,58.0,2
1,7,98,59.0,2
1,7,98,60.0,2
1,7,98,63.0,1
1,7,98,65.0,2
1,7,98,66.0,1
1,7,98,67.0,1
1,7,98,68.0,1
1,7,98,69.0,1
1,7,98,70.0,2
1,7,98,71.0,1
1,7,99,43.0,1
1,7,99,47.0,1
1,7,99,48.0,1
1,7,99,52.0,2
1,7,99,53.0,3
1,7,99,54.0,3
1,7,99,55.0,1
1,7,99,57.0,1
1,7,99,58.0,1
1,7,99,59.0,1
1,7,99,60.0,2
1,7,99,61.0,1
1,7,99,62.0,1
1,7,99,63.0,3
1,7,99,64.0,1
1,7,99,65.0,1
1,7,99,66.0,1
1,7,100,45.0,1
1,7,100,51.0,2
1,7,100,52.0,1
1,7,100,53.0,1
1,7,100,55.0,2
1,7,100,56.0,2
1,7,100,57.0,2
1,7,100,58.0,1
1,7,100,59.0,7
1,7,100,62.0,2
1,7,100,63.0,1
1,7,100,67.0,2
1,7,100,77.0,1
1,7,101,44.0,1
1,7,101,51.0,2
1,7,101,52.0,2
1,7,101,53.0,1
1,7,101,55.0,2
1,7,101,56.0,1
1,7,101,57.0,2
1,7,101,58.0,1
1,7,101,59.0,1
1,7,101,60.0,1
1,7,101,63.0,1
1,7,101,64.0,3
1,7,101,65.0,2
1,7,101,66.0,3
1,7,101,67.0,1
1,7,101,72.0,1
1,7,102,49.0,2
1,7,102,51.0,3
1,7,102,54.0,1
1,7,102,55.0,1
1,7,102,56.0,2
1,7,102,57.0,2
1,7,102,58.0,1
1,7,102,60.0,1
1,7,102,61.0,1
1,7,102,62.0,6
1,7,102,63.0,1
1,7,102,66.0,1
1,7,102,68.0,2
1,7,102,72.0,1
1,7,103,47.0,1
1,7,103,48.0,1
1,7,103,49.0,1
1,7,103,53.0,1
1,7,103,54.0,1
1,7,103,55.0,1
1,7,103,56.0,1
1,7,103,57.0,3
1,7,103,58.0,2
1,7,103,60.0,3
1,7,103,61.0,1
1,7,103,62.0,4
1,7,103,63.0,1
1,7,103,66.0,1
1,7,103,67.0,1
1,7,103,68.0,1
1,7,103,69.0,1
1,7,104,43.0,1
1,7,104,45.0,1
1,7,104,46.0,1
1,7,104,52.0,1
1,7,104,53.0,2
1,7,104,56.0,1
1,7,104,57.0,1
1,7,104,58.0,3
1,7,104,59.0,2
1,7,104,60.0,1
1,7,104,61.0,3
1,7,104,62.0,1
1,7,104,63.0,2
1,7,104,65.0,3
1,7,104,66.0,1
1,7,104,69.0,1
1,7,105,47.0,2
1,7,105,48.0,1
1,7,105,50.0,1
1,7,105,51.0,3
1,7,105,52.0,1
1,7,105,53.0,1
1,7,105,55.0,2
1,7,105,56.0,1
1,7,105,58.0,1
1,7,105,60.0,2
1,7,105,61.0,3
1,7,105,62.0,1
1,7,105,64.0,3
1,7,105,65.0,3
1,7,106,48.0,1
1,7,106,49.0,1
1,7,106,50.0,2
1,7,106,51.0,2
1,7,106,53.0,1
1,7,106,54.0,2
1,7,106,55.0,1
1,7,106,56.0,1
1,7,106,57.0,1
1,7,106,58.0,2
1,7,106,60.0,1
1,7,106,61.0,3
1,7,106,65.0,2
1,7,106,66.0,1
1,7,106,67.0,1
1,7,106,68.0,2
1,7,106,78.0,1
1,7,107,45.0,1
1,7,107,50.0,2
1,7,107,53.0,2
1,7,107,54.0,2
1,7,107,55.0,1
1,7,107,57.0,5
1,7,107,58.0,4
1,7,107,59.0,1
1,7,107,60.0,1
1,7,107,62.0,1
1,7,107,63.0,2
1,7,107,65.0,1
1,7,107,67.0,1
1,7,107,68.0,1
1,7,108,50.0,2
1,7,108,53.0,1
1,7,108,54.0,1
1,7,108,55.0,3
1,7,108,56.0,1
1,7,108,59.0,1
1,7,108,60.0,4
1,7,108,61.0,1
1,7,108,64.0,3
1,7,108,65.0,2
1,7,108,66.0,2
1,7,108,67.0,2
1,7,108,68.0,1
1,7,108,69.0,1
1,7,109,53.0,1
1,7,109,54.0,1
1,7,109,57.0,5
1,7,109,58.0,1
1,7,109,59.0,1
1,7,109,60.0,2
1,7,109,62.0,1
1,7,109,63.0,4
1,7,109,64.0,2
1,7,109,65.0,2
1,7,109,66.0,2
1,7,109,67.0,1
1,7,109,68.0,1
1,7,109,69.0,1
1,7,110,51.0,1
1,7,110,55.0,1
1,7,110,56.0,1
1,7,110,57.0,4
1,7,110,58.0,2
1,7,110,59.0,1
1,7,110,60.0,1
1,7,110,62.0,6
1,7,110,63.0,1
1,7,110,64.0,2
1,7,110,66.0,2
1,7,110,68.0,1
1,7,110,71.0,2
1,7,111,51.0,1
1,7,111,52.0,1
1,7,111,53.0,1
1,7,111,54.0,1
1,7,111,55.0,1
1,7,111,56.0,1
1,7,111,57.0,1
1,7,111,58.0,1
1,7,111,59.0,5
1,7,111,60.0,4
1,7,111,61.0,2
1,7,111,63.0,1
1,7,111,66.0,1
1,7,111,67.0,2
1,7,111,69.0,1
1,7,111,70.0,1
1,7,112,52.0,1
1,7,112,53.0,1
1,7,112,54.0,1
1,7,112,55.0,1
1,7,112,57.0,1
1,7,112,59.0,5
1,7,112,63.0,2
1,7,112,64.0,5
1,7,112,65.0,3
1,7,112,67.0,1
1,7,112,68.0,1
1,7,112,71.0,2
1,7,112,72.0,1
1,7,113,47.0,1
1,7,113,48.0,1
1,7,113,50.0,1
1,7,113,51.0,1
1,7,113,52.0,1
1,7,113,53.0,1
1,7,113,54.0,1
1,7,113,55.0,2
1,7,113,56.0,1
1,7,113,57.0,2
1,7,113,58.0,3
1,7,113,59.0,4
1,7,113,60.0,1
1,7,113,61.0,2
1,7,113,62.0,1
1,7,113,65.0,1
1,7,113,74.0,1
1,7,114,48.0,1
1,7,114,49.0,1
1,7,114,50.0,1
1,7,114,52.0,2
1,7,114,56.0,2
1,7,114,57.0,1
1,7,114,58.0,3
1,7,114,59.0,1
1,7,114,61.0,2
1,7,114,62.0,3
1,7,114,63.0,1
1,7,114,64.0,2
1,7,114,65.0,1
1,7,114,66.0,3
1,7,114,68.0,1
1,7,115,47.0,1
1,7,115,50.0,1
1,7,115,52.0,1
1,7,115,53.0,1
1,7,115,54.0,1
1,7,115,55.0,2
1,7,115,57.0,4
1,7,115,58.0,2
1,7,115,59.0,2
1,7,115,60.0,2
1,7,115,61.0,1
1,7,115,62.0,1
1,7,115,63.0,1
1,7,115,64.0,2
1,7,115,65.0,1
1,7,115,68.0,1
1,7,115,75.0,1
1,7,116,42.0,1
1,7,116,51.0,1
1,7,116,53.0,1
1,7,116,54.0,1
1,7,116,56.0,1
1,7,116,57.0,1
1,7,116,58.0,1
1,7,116,59.0,4
1,7,116,60.0,3
1,7,116,62.0,3
1,7,116,63.0,1
1,7,116,64.0,2
1,7,116,65.0,2
1,7,116,66.0,1
1,7,116,67.0,1
1,7,116,72.0,1
1,7,117,48.0,1
1,7,117,50.0,1
1,7,117,51.0,1
1,7,117,54.0,1
1,7,117,56.0,1
1,7,117,57.0,2
1,7,117,58.0,2
1,7,117,59.0,2
1,7,117,60.0,2
1,7,117,61.0,3
1,7,117,62.0,1
1,7,117,63.0,1
1,7,117,64.0,1
1,7,117,65.0,2
1,7,117,67.0,1
1,7,117,68.0,1
1,7,117,69.0,2
1,7,118,47.0,2
1,7,118,51.0,3
1,7,118,52.0,3
1,7,118,53.0,1
1,7,118,55.0,3
1,7,118,56.0,2
1,7,118,57.0,1
1,7,118,58.0,2
1,7,118,59.0,1
1,7,118,62.0,4
1,7,118,64.0,1
1,7,118,67.0,1
1,7,118,75.0,1
1,7,119,46.0,2
1,7,119,50.0,1
1,7,119,53.0,1
1,7,119,55.0,1
1,7,119,57.0,2
1,7,119,58.0,3
1,7,119,59.0,2
1,7,119,60.0,3
1,7,119,61.0,1
1,7,119,64.0,1
1,7,119,65.0,1
1,7,119,67.0,4
1,7,119,68.0,2
1,7,119,72.0,1
1,7,120,51.0,1
1,7,120,52.0,1
1,7,120,53.0,2
1,7,120,54.0,2
1,7,120,56.0,4
1,7,120,57.0,1
1,7,120,59.0,1
1,7,120,60.0,3
1,7,120,61.0,4
1,7,120,62.0,1
1,7,120,64.0,1
1,7,120,65.0,1
1,7,120,67.0,2
1,7,120,68.0,1
1,7,121,47.0,1
1,7,121,49.0,1
1,7,121,50.0,1
1,7,121,51.0,2
1,7,121,52.0,2
1,7,121,54.0,1
1,7,121,56.0,4
1,7,121,57.0,1
1,7,121,58.0,2
1,7,121,59.0,1
1,7,121,60.0,1
1,7,121,61.0,2
1,7,121,63.0,1
1,7,121,64.0,1
1,7,121,65.0,2
1,7,121,68.0,1
1,7,121,70.0,1
1,7,122,44.0,1
1,7,122,48.0,1
1,7,122,49.0,1
1,7,122,50.0,1
1,7,122,52.0,3
1,7,122,53.0,2
1,7,122,55.0,3
1,7,122,56.0,1
1,7,122,58.0,1
1,7,122,59.0,1
1,7,122,60.0,1
1,7,122,61.0,2
1,7,122,62.0,4
1,7,122,64.0,1
1,7,122,66.0,1
1,7,122,68.0,1
1,7,123,49.0,2
1,7,123,50.0,3
1,7,123,52.0,1
1,7,123,53.0,2
1,7,123,55.0,2
1,7,123,56.0,1
1,7,123,59.0,1
1,7,123,61.0,4
1,7,123,62.0,2
1,7,123,63.0,2
1,7,123,64.0,2
1,7,123,67.0,2
1,7,123,73.0,1
1,7,124,45.0,1
1,7,124,50.0,2
1,7,124,54.0,1
1,7,124,55.0,3
1,7,124,56.0,1
1,7,124,57.0,3
1,7,124,59.0,2
1,7,124,60.0,1
1,7,124,61.0,2
1,7,124,62.0,3
1,7,124,64.0,4
1,7,124,68.0,1
1,7,124,77.0,1
1,7,125,47.0,1
1,7,125,48.0,1
1,7,125,50.0,1
1,7,125,51.0,3
1,7,125,53.0,3
1,7,125,55.0,1
1,7,125,56.0,1
1,7,125,57.0,2
1,7,125,58.0,2
1,7,125,59.0,1
1,7,125,60.0,1
1,7,125,61.0,1
1,7,125,62.0,2
1,7,125,63.0,1
1,7,125,65.0,1
1,7,125,69.0,2
1,7,125,74.0,1
1,7,126,45.0,1
1,7,126,47.0,1
1,7,126,50.0,2
1,7,126,52.0,1
1,7,126,53.0,2
1,7,126,54.0,1
1,7,126,55.0,1
1,7,126,56.0,4
1,7,126,57.0,1
1,7,126,58.0,1
1,7,126,59.0,1
1,7,126,60.0,3
1,7,126,61.0,2
1,7,126,63.0,1
1,7,126,65.0,1
1,7,126,66.0,1
1,7,126,69.0,1
1,7,127,47.0,1
1,7,127,49.0,1
1,7,127,51.0,1
1,7,127,52.0,2
1,7,127,53.0,2
1,7,127,55.0,1
1,7,127,56.0,3
1,7,127,58.0,2
1,7,127,59.0,2
1,7,127,60.0,3
1,7,127,61.0,1
1,7,127,62.0,3
1,7,127,64.0,1
1,7,127,66.0,2
1,7,128,43.0,1
1,7,128,47.0,1
1,7,128,48.0,1
1,7,128,49.0,1
1,7,128,50.0,1
1,7,128,54.0,1
1,7,128,55.0,2
1,7,128,56.0,1
1,7,128,57.0,1
1,7,128,58.0,1
1,7,128,60.0,4
1,7,128,61.0,3
1,7,128,62.0,1
1,7,128,63.0,2
1,7,128,64.0,2
1,7,128,65.0,1
1,7,128,70.0,1
1,7,129,49.0,2
1,7,129,50.0,1
1,7,129,53.0,3
1,7,129,54.0,3
1,7,129,55.0,2
1,7,129,56.0,1
1,7,129,57.0,3
1,7,129,58.0,2
1,7,129,59.0,2
1,7,129,60.0,1
1,7,129,62.0,1
1,7,129,63.0,1
1,7,129,66.0,1
1,7,129,67.0,1
1,7,129,68.0,1
1,7,130,45.0,1
1,7,130,53.0,2
1,7,130,55.0,1
1,7,130,56.0,4
1,7,130,57.0,5
1,7,130,58.0,1
1,7,130,59.0,1
1,7,130,60.0,2
1,7,130,61.0,3
1,7,130,62.0,1
1,7,130,63.0,1
1,7,130,64.0,2
1,7,130,70.0,1
1,7,131,42.0,1
1,7,131,53.0,3
1,7,131,54.0,2
1,7,131,56.0,2
1,7,131,57.0,1
1,7,131,58.0,1
1,7,131,59.0,1
1,7,131,60.0,1
1,7,131,61.0,2
1,7,131,62.0,2
1,7,131,63.0,2
1,7,131,64.0,1
1,7,131,65.0,1
1,7,131,66.0,2
1,7,131,68.0,1
1,7,131,70.0,2
1,7,132,39.0,1
1,7,132,46.0,1
1,7,132,48.0,1
1,7,132,49.0,1
1,7,132,50.0,1
1,7,132,52.0,1
1,7,132,54.0,1
1,7,132,56.0,1
1,7,132,57.0,1
1,7,132,58.0,3
1,7,132,59.0,1
1,7,132,61.0,2
1,7,132,62.0,2
1,7,132,63.0,2
1,7,132,65.0,2
1,7,132,66.0,1
1,7,132,67.0,1
1,7,132,68.0,2
1,7,133,47.0,1
1,7,133,50.0,1
1,7,133,51.0,1
1,7,133,52.0,2
1,7,133,53.0,2
1,7,133,56.0,2
1,7,133,57.0,2
1,7,133,58.0,3
1,7,133,60.0,1
1,7,133,61.0,2
1,7,133,62.0,1
1,7,133,63.0,1
1,7,133,64.0,1
1,7,133,65.0,3
1,7,133,66.0,1
1,7,133,70.0,1
1,7,134,49.0,1
1,7,134,50.0,2
1,7,134,52.0,1
1,7,134,53.0,2
1,7,134,54.0,2
1,7,134,56.0,2
1,7,134,57.0,1
1,7,134,58.0,1
1,7,134,59.0,4
1,7,134,60.0,1
1,7,134,61.0,2
1,7,134,62.0,2
1,7,134,64.0,2
1,7,134,69.0,1
1,7,134,70.0,1
1,7,135,46.0,1
1,7,135,47.0,1
1,7,135,52.0,3
1,7,135,54.0,1
1,7,135,55.0,1
1,7,135,57.0,1
1,7,135,58.0,4
1,7,135,59.0,1
1,7,135,60.0,4
1,7,135,61.0,2
1,7,135,62.0,2
1,7,135,64.0,2
1,7,135,65.0,1
1,7,135,71.0,1
1,7,136,45.0,1
1,7,136,46.0,2
1,7,136,48.0,1
1,7,136,49.0,1
1,7,136,51.0,1
1,7,136,52.0,2
1,7,136,53.0,1
1,7,136,54.0,1
1,7,136,55.0,2
1,7,136,56.0,2
1,7,136,58.0,2
1,7,136,59.0,2
1,7,136,60.0,2
1,7,136,61.0,1
1,7,136,62.0,1
1,7,136,64.0,3
1,7,137,41.0,1
1,7,137,45.0,2
1,7,137,52.0,1
1,7,137,53.0,3
1,7,137,54.0,1
1,7,137,55.0,4
1,7,137,56.0,2
1,7,137,57.0,3
1,7,137,59.0,2
1,7,137,60.0,1
1,7,137,61.0,1
1,7,137,63.0,1
1,7,137,64.0,1
1,7,137,65.0,1
1,7,137,66.0,1
1,7,138,46.0,2
1,7,138,49.0,1
1,7,138,51.0,1
1,7,138,52.0,2
1,7,138,54.0,2
1,7,138,56.0,3
1,7,138,58.0,2
1,7,138,59.0,3
1,7,138,60.0,2
1,7,138,61.0,1
1,7,138,63.0,1
1,7,138,64.0,3
1,7,138,66.0,1
1,7,138,70.0,1
1,7,139,47.0,1
1,7,139,49.0,1
1,7,139,52.0,1
1,7,139,53.0,2
1,7,139,54.0,2
1,7,139,56.0,3
1,7,139,57.0,1
1,7,139,58.0,1
1,7,139,59.0,1
1,7,139,60.0,2
1,7,139,61.0,2
1,7,139,62.0,1
1,7,139,63.0,1
1,7,139,65.0,1
1,7,139,66.0,2
1,7,139,67.0,2
1,7,139,68.0,1
1,7,140,49.0,1
1,7,140,51.0,1
1,7,140,52.0,1
1,7,140,53.0,1
1,7,140,54.0,1
1,7,140,57.0,1
1,7,140,58.0,2
1,7,140,59.0,2
1,7,140,60.0,3
1,7,140,61.0,2
1,7,140,62.0,1
1,7,140,63.0,2
1,7,140,64.0,1
1,7,140,67.0,3
1,7,140,69.0,2
1,7,140,72.0,1
1,7,141,44.0,1
1,7,141,52.0,1
1,7,141,54.0,2
1,7,141,55.0,3
1,7,141,56.0,1
1,7,141,57.0,2
1,7,141,58.0,2
1,7,141,61.0,3
1,7,141,62.0,2
1,7,141,63.0,1
1,7,141,64.0,1
1,7,141,65.0,2
1,7,141,66.0,2
1,7,141,67.0,1
1,7,141,68.0,1
1,7,142,52.0,4
1,7,142,53.0,1
1,7,142,55.0,1
1,7,142,56.0,1
1,7,142,57.0,3
1,7,142,59.0,1
1,7,142,61.0,3
1,7,142,62.0,3
1,7,142,63.0,3
1,7,142,64.0,1
1,7,142,66.0,2
1,7,142,67.0,2
1,7,143,47.0,1
1,7,143,51.0,1
1,7,143,52.0,1
1,7,143,53.0,1
1,7,143,54.0,1
1,7,143,56.0,3
1,7,143,57.0,2
1,7,143,58.0,1
1,7,143,59.0,1
1,7,143,61.0,1
1,7,143,62.0,2
1,7,143,63.0,2
1,7,143,64.0,3
1,7,143,65.0,1
1,7,143,66.0,1
1,7,143,68.0,1
1,7,143,69.0,2
1,7,144,47.0,1
1,7,144,49.0,1
1,7,144,50.0,1
1,7,144,52.0,2
1,7,144,54.0,3
1,7,144,55.0,1
1,7,144,56.0,1
1,7,144,57.0,2
1,7,144,58.0,3
1,7,144,59.0,4
1,7,144,60.0,2
1,7,144,61.0,1
1,7,144,62.0,2
1,7,144,68.0,1
1,7,145,40.0,2
1,7,145,41.0,1
1,7,145,43.0,1
1,7,145,47.0,1
1,7,145,50.0,1
1,7,145,51.0,1
1,7,145,52.0,1
1,7,145,53.0,1
1,7,145,55.0,1
1,7,145,57.0,1
1,7,145,58.0,1
1,7,145,59.0,3
1,7,145,61.0,3
1,7,145,62.0,3
1,7,145,63.0,1
1,7,145,64.0,1
1,7,145,65.0,1
1,7,145,71.0,1
1,7,146,46.0,1
1,7,146,52.0,1
1,7,146,54.0,1
1,7,146,55.0,2
1,7,146,56.0,3
1,7,146,57.0,3
1,7,146,58.0,5
1,7,146,59.0,1
1,7,146,60.0,3
1,7,146,63.0,1
1,7,146,64.0,1
1,7,146,65.0,2
1,7,146,70.0,1
1,7,147,46.0,1
1,7,147,49.0,2
1,7,147,50.0,2
1,7,147,51.0,1
1,7,147,53.0,1
1,7,147,54.0,2
1,7,147,56.0,2
1,7,147,57.0,1
1,7,147,58.0,1
1,7,147,59.0,1
1,7,147,60.0,2
1,7,147,61.0,2
1,7,147,62.0,2
1,7,147,63.0,1
1,7,147,65.0,2
1,7,147,66.0,1
1,7,147,69.0,1
1,7,148,47.0,1
1,7,148,49.0,1
1,7,148,51.0,1
1,7,148,52.0,4
1,7,148,54.0,1
1,7,148,55.0,2
1,7,148,56.0,3
1,7,148,58.0,1
1,7,148,59.0,1
1,7,148,61.0,3
1,7,148,62.0,3
1,7,148,63.0,1
1,7,148,64.0,1
1,7,148,67.0,1
1,7,148,70.0,1
1,7,149,49.0,1
1,7,149,51.0,2
1,7,149,53.0,1
1,7,149,54.0,2
1,7,149,56.0,3
1,7,149,57.0,2
1,7,149,58.0,1
1,7,149,59.0,2
1,7,149,60.0,4
1,7,149,61.0,2
1,7,149,62.0,1
1,7,149,63.0,2
1,7,149,65.0,2
1,8,0,22.0,2
1,8,0,24.0,5
1,8,0,25.0,2
1,8,0,26.0,1
1,8,0,27.0,2
1,8,0,28.0,2
1,8,0,29.0,2
1,8,0,30.0,2
1,8,0,31.0,2
1,8,0,32.0,2
1,8,0,34.0,1
1,8,0,36.0,1
1,8,0,37.0,1
1,8,1,20.0,1
1,8,1,25.0,2
1,8,1,28.0,2
1,8,1,29.0,2
1,8,1,30.0,2
1,8,1,34.0,2
1,8,1,35.0,2
1,8,1,36.0,1
1,8,1,38.0,2
1,8,1,39.0,3
1,8,1,40.0,2
1,8,1,41.0,1
1,8,1,42.0,1
1,8,1,43.0,1
1,8,1,45.0,1
1,8,2,24.0,2
1,8,2,26.0,1
1,8,2,27.0,1
1,8,2,28.0,1
1,8,2,29.0,1
1,8,2,30.0,4
1,8,2,32.0,1
1,8,2,34.0,2
1,8,2,35.0,2
1,8,2,36.0,1
1,8,2,37.0,2
1,8,2,38.0,1
1,8,2,39.0,1
1,8,2,40.0,1
1,8,2,45.0,1
1,8,2,46.0,1
1,8,2,47.0,1
1,8,2,50.0,1
1,8,3,25.0,1
1,8,3,28.0,2
1,8,3,29.0,2
1,8,3,30.0,1
1,8,3,31.0,1
1,8,3,33.0,1
1,8,3,35.0,1
1,8,3,36.0,1
1,8,3,37.0,1
1,8,3,38.0,3
1,8,3,39.0,1
1,8,3,40.0,1
1,8,3,41.0,2
1,8,3,45.0,2
1,8,3,47.0,2
1,8,3,49.0,1
1,8,3,52.0,1
1,8,3,58.0,1
1,8,4,31.0,1
1,8,4,32.0,4
1,8,4,33.0,2
1,8,4,34.0,2
1,8,4,36.0,2
1,8,4,37.0,2
1,8,4,38.0,1
1,8,4,39.0,4
1,8,4,40.0,3
1,8,4,42.0,1
1,8,4,43.0,1
1,8,4,44.0,2
1,8,5,28.0,1
1,8,5,30.0,1
1,8,5,31.0,2
1,8,5,32.0,1
1,8,5,33.0,2
1,8,5,34.0,1
1,8,5,35.0,1
1,8,5,36.0,1
1,8,5,37.0,2
1,8,5,40.0,2
1,8,5,41.0,4
1,8,5,42.0,2
1,8,5,43.0,1
1,8,5,44.0,2
1,8,5,46.0,1
1,8,5,59.0,1
1,8,6,30.0,1
1,8,6,31.0,1
1,8,6,32.0,1
1,8,6,33.0,1
1,8,6,35.0,1
1,8,6,36.0,1
1,8,6,37.0,1
1,8,6,38.0,2
1,8,6,41.0,4
1,8,6,42.0,2
1,8,6,43.0,3
1,8,6,44.0,2
1,8,6,45.0,1
1,8,6,46.0,1
1,8,6,47.0,1
1,8,6,48.0,1
1,8,6,49.0,1
1,8,7,28.0,1
1,8,7,30.0,2
1,8,7,32.0,2
1,8,7,33.0,1
1,8,7,34.0,2
1,8,7,36.0,2
1,8,7,37.0,2
1,8,7,38.0,1
1,8,7,40.0,1
1,8,7,41.0,2
1,8,7,43.0,1
1,8,7,44.0,1
1,8,7,46.0,1
1,8,7,47.0,1
1,8,7,48.0,1
1,8,7,49.0,1
1,8,7,50.0,1
1,8,7,53.0,1
1,8,7,55.0,1
1,8,8,28.0,1
1,8,8,30.0,3
1,8,8,32.0,3
1,8,8,34.0,1
1,8,8,35.0,1
1,8,8,36.0,1
1,8,8,37.0,3
1,8,8,39.0,2
1,8,8,42.0,1
1,8,8,43.0,2
1,8,8,44.0,2
1,8,8,46.0,1
1,8,8,47.0,1
1,8,8,48.0,2
1,8,8,51.0,1
1,8,9,25.0,1
1,8,9,30.0,1
1,8,9,32.0,1
1,8,9,33.0,1
1,8,9,34.0,1
1,8,9,36.0,1
1,8,9,37.0,2
1,8,9,38.0,3
1,8,9,39.0,1
1,8,9,40.0,1
1,8,9,41.0,1
1,8,9,43.0,2
1,8,9,44.0,2
1,8,9,45.0,2
1,8,9,46.0,2
1,8,9,50.0,1
1,8,9,52.0,1
1,8,9,54.0,1
1,8,10,26.0,1
1,8,10,27.0,1
1,8,10,31.0,1
1,8,10,32.0,1
1,8,10,33.0,1
1,8,10,35.0,2
1,8,10,37.0,3
1,8,10,38.0,3
1,8,10,40.0,1
1,8,10,41.0,2
1,8,10,43.0,1
1,8,10,44.0,2
1,8,10,46.0,2
1,8,10,47.0,1
1,8,10,48.0,1
1,8,10,50.0,1
1,8,10,51.0,1
1,8,11,33.0,1
1,8,11,35.0,2
1,8,11,38.0,3
1,8,11,39.0,2
1,8,11,40.0,1
1,8,11,41.0,2
1,8,11,42.0,1
1,8,11,43.0,1
1,8,11,44.0,2
1,8,11,45.0,1
1,8,11,46.0,1
1,8,11,50.0,1
1,8,11,53.0,3
1,8,11,55.0,1
1,8,11,56.0,1
1,8,11,57.0,2
1,8,12,31.0,1
1,8,12,37.0,1
1,8,12,39.0,1
1,8,12,40.0,2
1,8,12,42.0,1
1,8,12,43.0,1
1,8,12,44.0,1
1,8,12,45.0,1
1,8,12,46.0,1
1,8,12,47.0,3
1,8,12,48.0,1
1,8,12,50.0,1
1,8,12,51.0,1
1,8,12,52.0,3
1,8,12,53.0,1
1,8,12,55.0,2
1,8,12,59.0,1
1,8,12,62.0,1
1,8,12,66.0,1
1,8,13,28.0,1
1,8,13,35.0,1
1,8,13,37.0,2
1,8,13,38.0,1
1,8,13,40.0,1
1,8,13,41.0,1
1,8,13,42.0,1
1,8,13,44.0,3
1,8,13,45.0,1
1,8,13,47.0,4
1,8,13,48.0,1
1,8,13,49.0,2
1,8,13,50.0,2
1,8,13,51.0,1
1,8,13,52.0,1
1,8,13,53.0,1
1,8,13,57.0,1
1,8,14,33.0,1
1,8,14,35.0,1
1,8,14,38.0,1
1,8,14,39.0,3
1,8,14,40.0,1
1,8,14,41.0,2
1,8,14,43.0,2
1,8,14,44.0,3
1,8,14,45.0,2
1,8,14,46.0,1
1,8,14,47.0,2
1,8,14,48.0,3
1,8,14,49.0,1
1,8,14,54.0,1
1,8,14,55.0,1
1,8,15,32.0,1
1,8,15,37.0,1
1,8,15,38.0,1
1,8,15,39.0,1
1,8,15,40.0,1
1,8,15,41.0,2
1,8,15,43.0,3
1,8,15,44.0,1
1,8,15,45.0,1
1,8,15,47.0,2
1,8,15,49.0,2
1,8,15,50.0,2
1,8,15,51.0,3
1,8,15,52.0,1
1,8,15,54.0,1
1,8,15,55.0,1
1,8,15,61.0,1
1,8,16,32.0,1
1,8,16,37.0,1
1,8,16,38.0,1
1,8,16,39.0,1
1,8,16,40.0,1
1,8,16,42.0,1
1,8,16,43.0,1
1,8,16,44.0,1
1,8,16,45.0,2
1,8,16,46.0,1
1,8,16,47.0,1
1,8,16,49.0,1
1,8,16,50.0,1
1,8,16,52.0,6
1,8,16,54.0,2
1,8,16,55.0,1
1,8,16,64.0,1
1,8,16,66.0,1
1,8,17,28.0,1
1,8,17,30.0,1
1,8,17,32.0,1
1,8,17,37.0,2
1,8,17,38.0,1
1,8,17,40.0,2
1,8,17,42.0,1
1,8,17,43.0,2
1,8,17,44.0,2
1,8,17,46.0,1
1,8,17,47.0,3
1,8,17,48.0,1
1,8,17,49.0,1
1,8,17,51.0,2
1,8,17,53.0,3
1,8,17,54.0,1
1,8,18,27.0,1
1,8,18,35.0,2
1,8,18,38.0,1
1,8,18,39.0,2
1,8,18,40.0,2
1,8,18,41.0,4
1,8,18,43.0,2
1,8,18,44.0,2
1,8,18,45.0,3
1,8,18,47.0,2
1,8,18,53.0,1
1,8,18,55.0,1
1,8,18,56.0,1
1,8,18,57.0,1
1,8,19,36.0,1
1,8,19,37.0,1
1,8,19,39.0,1
1,8,19,41.0,1
1,8,19,42.0,3
1,8,19,43.0,3
1,8,19,44.0,2
1,8,19,45.0,2
1,8,19,46.0,4
1,8,19,48.0,1
1,8,19,49.0,1
1,8,19,52.0,1
1,8,19,53.0,1
1,8,19,54.0,1
1,8,19,55.0,1
1,8,19,61.0,1
1,8,20,20.0,1
1,8,20,34.0,2
1,8,20,36.0,2
1,8,20,37.0,1
1,8,20,39.0,1
1,8,20,40.0,2
1,8,20,41.0,1
1,8,20,42.0,3
1,8,20,44.0,1
1,8,20,45.0,1
1,8,20,46.0,2
1,8,20,48.0,1
1,8,20,49.0,1
1,8,20,50.0,1
1,8,20,52.0,1
1,8,20,54.0,1
1,8,20,57.0,1
1,8,20,58.0,1
1,8,20,63.0,1
1,8,21,30.0,1
1,8,21,33.0,1
